id,korean_name,english_name,kcd,vcode,support,primary_specialty,all_specialties,classification_source,status,orpha_code,orpha_name
344,유전성 코프로포르피린증,Hereditary coproporphyria,E80.2,V118,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""소화기내과"", ""신경과"", ""신장내과"", ""피부과""]",en_product3_150.xml; en_product3_181.xml; en_product3_183.xml; en_product3_187.xml; en_product3_188.xml,분류완료,79273,Hereditary coproporphyria
343,유전성 혈소판감소증,Hereditary thrombocytopenia,D69.4,V900,의료비(급여부분),미분류,[],,미분류,,
342,유황함유아미노산대사장애,Disorders of sulfur-bearing amino-acid metabolism,E72.1,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥",미분류,[],,미분류,,
341,윤활막염-여드름-농포증-골염 증후군,Synovitis-acne-pustulosis-hyperostosis-osteitis syndrome,없음,V900,의료비(급여부분),류마티스내과/면역내과,"[""류마티스내과/면역내과"", ""소아청소년과/의학유전학"", ""피부과""]",en_product3_187.xml; en_product3_196.xml; en_product3_231.xml,분류완료,793,SAPHO syndrome
340,이분요천추 NOS,Lumbosacral spina bifida NOS,Q05.7,V179,의료비(급여부분),미분류,[],,미분류,,
339,이분척추 NOS,Dorsal spina bifida NOS,Q05.6,V179,의료비(급여부분),미분류,[],,미분류,,
338,이분흉요추 NOS,Thoracolumbar spina bifida NOS,Q05.6,V179,의료비(급여부분),미분류,[],,미분류,,
337,이상조혈성 빈혈(선천성),Dyshaematopoietic anaemia(congenital),D64.4,V220,의료비(급여부분),미분류,[],,미분류,,
336,이상피브리노젠혈증(선천성),Dysfibrinogenaemia (congenital),D68.2,V009,의료비(급여부분),미분류,[],,미분류,,
335,이상형태성 얼굴 및 원위 골 이상을 동반한 신경발달 장애,Neurodevelopmental disorder with dysmorphic facies and distal skeletal anomalies,없음,V900,의료비(급여부분),미분류,[],,미분류,,
334,이상형태성 얼굴 및 자폐증을 동반 또는 동반하지 않는 발달지연,Developmental delay with or without dysmorphic facies and autism,없음,V900,의료비(급여부분),미분류,[],,미분류,,
333,이소성 부신피질자극호르몬증후군,Ectopic ACTH syndrome,E24.3,V114,의료비(급여부분),미분류,[],,미분류,,
332,이염성 백질디스트로피,Metachromatic leukodystrophy,E75.2,V117,의료비(급여부분),신경과,"[""신경과"", ""내분비대사내과"", ""안과""]",en_product3_150.xml; en_product3_181.xml; en_product3_189.xml,분류완료,512,Metachromatic leukodystrophy
331,이완불능증,Achalasia,K22.0,V315,의료비(급여부분),미분류,[],,미분류,,
330,이중출구우심실,Double outlet right ventricle,Q20.1,V144,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",en_product3_148.xml,분류완료,3426,Double outlet right ventricle
329,이중출구좌심실,Double outlet left ventricle,Q20.2,V144,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",en_product3_148.xml,분류완료,3427,Double outlet left ventricle
328,이차 진행형 다발경화증,Secondary progressive multiple sclerosis,G35.2,V022,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
327,이첨대동맥판막,Bicuspid aortic valve,Q23.1,V147,의료비(급여부분),미분류,[],,미분류,,
326,인대사 및 인산분해효소 장애,Disorders of phosphorus metabolism and phosphatases,E83.3,V189,의료비(급여부분),미분류,[],,미분류,,
325,인두낭증후군,Pharyngeal pouch syndrome,D82.1,V111,의료비(급여부분),미분류,[],,미분류,,
324,일스 병,Eales’ disease,H35.0,V900,의료비(급여부분),안과,"[""안과""]",en_product3_189.xml,분류완료,40923,Eales disease
323,일차성 색소성 결절성 부신피질 질환,Primary pigmented nodular adrenocortical disease,없음,V900,의료비(급여부분),미분류,[],,미분류,,
322,일차성 코엔자임 큐텐 신증,primary coenzyme Q10 nephropathy,없음,V900,의료비(급여부분),미분류,[],,미분류,,
321,입-얼굴-손발 증후군,Oro-facial-digital syndrome,Q87.0,V185,의료비(급여부분),미분류,[],,미분류,,
320,자가면역 뇌염,Autoimmune encephalitis,G04.8,V900,의료비(급여부분),미분류,[],,미분류,,
319,자가면역 림프증식 증후군,Autoimmune lymphoproliferative syndrome,없음,V900,의료비(급여부분),류마티스내과/면역내과,"[""류마티스내과/면역내과"", ""혈액종양내과""]",en_product3_194.xml; en_product3_195.xml; en_product3_202.xml,리뷰필요,3261,Autoimmune lymphoproliferative syndrome
318,자가면역성 간염,Autoimmune hepatitis,K75.4,V175,의료비(급여부분),소화기내과,"[""소화기내과""]",en_product3_183.xml,분류완료,2137,Autoimmune hepatitis
317,자가면역성 부신염,Autoimmune adrenalitis,E27.1,V116,의료비(급여부분),내분비대사내과,"[""내분비대사내과""]",en_product3_193.xml,분류완료,85138,Addison disease
316,자폐증 혹은 경련이 있거나 없는 신경발달장애(CUL3 관련),Neurodevelopmental disorder with or without autism or seizures,없음,V900,의료비(급여부분),미분류,[],,미분류,,
315,잠두중독,Favism,D55.0,V163,의료비(급여부분),미분류,[],,미분류,,
314,잠복안구증후군,Cryptophthalmos syndrome,Q87.0,V185,의료비(급여부분),안과,"[""안과""]",,미분류,,
313,장림프관확장증,Intestinal lymphangiectasia,없음,V900,의료비(급여부분),소화기내과,"[""소화기내과""]",en_product3_152.xml,분류완료,36204,Intestinal lymphangiectasia
312,장병성 말단피부염,Acrodermatitis enteropathica,E83.2,V900,의료비(급여부분),피부과,"[""피부과"", ""내분비대사내과"", ""소화기내과""]",en_product3_150.xml; en_product3_152.xml; en_product3_187.xml,분류완료,37,Acrodermatitis enteropathica
311,장쇄수산화아실코에이탈수소효소결핍증(VLCAD),Very long chain acyl-CoA dehydrogenase(VLCAD) deficiency,E71.3,V117,의료비(급여부분),미분류,[],,미분류,,
310,장증상을 동반한 낭성 섬유증,Cystic fibrosis with intestinal manifestations,E84.1,V120,의료비(급여부분),미분류,[],,미분류,,
309,재발 완화형 다발경화증,Relapsing-remitting multiple sclerosis,G35.0,V022,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
308,재발성 다발연골염,Relapsing polychondritis,M94.1,V178,의료비(급여부분),류마티스내과/면역내과,"[""류마티스내과/면역내과"", ""신장내과"", ""안과""]",en_product3_188.xml; en_product3_189.xml; en_product3_196.xml,분류완료,728,Relapsing polychondritis
307,재발성 지방층염[웨버-크리스찬],Relapsing panniculitis[Weber-Christian],M35.6,V139,의료비(급여부분),미분류,[],,미분류,,
306,재조합 8번 염색체 증후군,Recombinant chromosome 8 syndrome,없음,V901,의료비(급여부분),미분류,[],,미분류,96167,Recombinant 8 syndrome
305,저감마글로불린혈증 NOS,Hypogammaglobulinaemia NOS,D80.1,V111,의료비(급여부분),미분류,[],,미분류,,
304,"저긴장, 발작, 언어결여를 동반한 신경발달장애(HECW2관련)","Neurodevelopmental Disorders with hypotonia,seizure and absent language(HECW2)",없음,V900,의료비(급여부분),미분류,[],,미분류,,
303,"저긴장, 운동실조 그리고 발달지연 증후군(EBF3 관련)","Hypotonia, ataxia and delayed development syndrome",없음,V900,의료비(급여부분),신경과,"[""신경과""]",manual_primary_whitelist:\bataxia\b,분류완료,,
302,"저신장, 손발톱뼈형성이상, 안면이상형태증, 털감소증 증후군 [SOFT 증후군]","Short stature, onychodysplasia, facial dysmorphism, hypotrichosis syndrome [SOFT syndrome]",없음,V900,의료비(급여부분),미분류,[],,미분류,,
301,저알도스테론증,Hypoaldosteronism,E27.4,V116,의료비(급여부분),미분류,[],,미분류,,
300,저인산효소증,Hypophosphatasia,E83.3,V189,의료비(급여부분),정형외과,"[""정형외과""]",en_product3_199.xml,분류완료,436,Hypophosphatasia
299,저프로콘버틴혈증,Hypoproconvertinaemia,D68.2,V009,의료비(급여부분),미분류,[],,미분류,,
298,저형성빈혈 NOS,Hypoplastic anaemia NOS,D61.9,V023,의료비(급여부분),미분류,[],,미분류,,
297,전신농포건선,Generalized pustular psoriasis,L40.1,V313,의료비(급여부분),피부과,"[""피부과""]",en_product3_187.xml,분류완료,247353,Generalized pustular psoriasis
296,전신성 모세혈관 누출 증후군,Systemic capillary leak syndrome,없음,V900,의료비(급여부분),류마티스내과/면역내과,"[""류마티스내과/면역내과""]",en_product3_196.xml,분류완료,188,Systemic capillary leak syndrome
295,전신성(∼의) 다발경화증,Multiple sclerosis (of) generalized,G35,V022,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
294,전신적으로 발병된 연소성 관절염,Juvenile arthritis with systemic onset,M08.2,V133,의료비(급여부분),미분류,[],,미분류,,
293,전신홍반루푸스에서의 근병증,Myopathy in systemic lupus erythematosus,M32.1,V136,의료비(급여부분),미분류,[],,미분류,,
292,전신홍반루푸스에서의 뇌염,Encephalitis in systemic lupus erythematosus,M32.1,V136,의료비(급여부분),미분류,[],,미분류,,
291,전신홍반루푸스에서의 대뇌동맥염,Cerebral arteritis in systemic lupus erythematosus,M32.1,V136,의료비(급여부분),미분류,[],,미분류,,
290,전전뇌증(全前腦症),Holoprosencephaly,Q04.2,V900,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""신경과""]",en_product3_181.xml; en_product3_193.xml,리뷰필요,2162,Holoprosencephaly
289,전폐정맥결합이상,Total anomalous pulmonary venous connection,Q26.2,V150,의료비(급여부분),미분류,[],,미분류,,
288,점상 연골형성이상,Chondrodysplasia punctata,Q77.3,V228,의료비(급여부분),미분류,[],,미분류,,
287,정성적 혈소판결손,Qualitative platelet defects,D69.1,V106,의료비(급여부분),미분류,[],,미분류,,
286,제10인자[스튜어트-프라워]의 결핍,Ⅹ[Stuart-Prower] deficiency of factor,D68.2,V009,의료비(급여부분),미분류,[],,미분류,,
285,제12인자[하게만]의 결핍,ⅩⅡ[Hageman] deficiency of factor,D68.2,V009,의료비(급여부분),미분류,[],,미분류,,
284,제13인자[피브린안정화]의 결핍,ⅩⅢ[Fibrin-stabilizing] deficiency of factor,D68.2,V009,의료비(급여부분),미분류,[],,미분류,,
283,제1공심방중격결손(Ⅰ형),Ostium primum atrial septal defect (type Ⅰ),Q21.2,V269,의료비(급여부분),미분류,[],,미분류,,
282,제1인자[피브리노젠]의 결핍,Ⅰ[Fibrinogen] deficiency of factor,D68.2,V009,의료비(급여부분),미분류,[],,미분류,,
281,제2인자[프로트롬빈]의 결핍,Ⅱ[Prothrombin] deficiency of factor,D68.2,V009,의료비(급여부분),미분류,[],,미분류,,
280,제5인자[불안정]의 결핍,Ⅴ[Labile] deficiency of factor,D68.2,V009,의료비(급여부분),미분류,[],,미분류,,
279,제7인자[안정]의 결핍,Ⅶ[Stable] deficiency of factor,D68.2,V009,의료비(급여부분),미분류,[],,미분류,,
278,제8인자결핍(기능적 결함을 동반),Deficiency factor Ⅷ (with functional defect),D66,V009,의료비(급여부분),미분류,[],,미분류,,
277,제9인자결핍(기능적 결함을 동반),Factor Ⅸ deficiency (with functional defect),D67,V009,의료비(급여부분),미분류,[],,미분류,,
276,젤레오피직 이형성증,Geleophysic dysplasia,없음,V900,의료비(급여부분),정형외과,"[""정형외과""]",en_product3_199.xml,분류완료,2623,Geleophysic dysplasia
275,젤웨거 증후군,Zellweger syndrome,Q87.8,V267,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""소화기내과"", ""신경과"", ""신장내과"", ""안과""]",en_product3_150.xml; en_product3_181.xml; en_product3_183.xml; en_product3_188.xml; en_product3_189.xml,분류완료,912,Zellweger syndrome
274,조기발병 소뇌성 운동실조(발병은 보통 20세 이전),Early-onset cerebellar ataxia(Onset usually before the age of 20),G11.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",신경과,"[""신경과""]",manual_primary_whitelist:\bataxia\b,분류완료,,
273,조기수축을 동반하는 양성 어깨종아리[에머리-드라이프스] 근디스트로피,Benign scapuloperoneal with early contractures [Emery-Dreifuss] muscular dystrophy,G71.0,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
272,조로증,Progeria,E34.8,V166,의료비(급여부분),정형외과,"[""정형외과"", ""피부과""]",en_product3_187.xml; en_product3_199.xml,리뷰필요,740,Hutchinson-Gilford progeria syndrome
271,조직흑갈병,Ochronosis,E70.2,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥",미분류,[],,미분류,,
270,종양 괴사 인자 수용체와 관련된 주기성 증후군,Tumor necrosis factor receptor- associated periodic syndrome,없음,V900,의료비(급여부분),미분류,[],,미분류,,
269,좌상대정맥존속,Persistent left superior vena cava,Q26.1,V150,의료비(급여부분),미분류,[],,미분류,,
268,좌측 결장염,Left side colitis,K51.5,V131,의료비(급여부분),미분류,[],,미분류,,
267,좌측전위,Laevotransposition,Q20.5,V144,의료비(급여부분),미분류,[],,미분류,,
266,주기마비(가족성) 저칼륨혈성,Hypokalaemic periodic paralysis (familial),G72.3,V258,의료비(급여부분),미분류,[],,미분류,,
265,주기성 호중구감소,Periodic neutropenia,D70,V108,의료비(급여부분),미분류,[],,미분류,,
264,주로 단신과 관련된 선천기형증후군,Congenital malformation syndromes predominantly associated with short stature,Q87.1,V158,의료비(급여부분),미분류,[],,미분류,,
263,주로 얼굴형태에 영향을 주는 선천기형증후군,Congenital malformation syndromes predominantly affecting facial appearance,Q87.0,V185,의료비(급여부분),미분류,[],,미분류,,
262,주버트 증후군,Joubert syndrome,Q04.3,V900,의료비(급여부분),미분류,[],,미분류,,
261,주조직적합성복합체I형결핍,Major histocompatibility complex class I deficiency,D81.6,V111,의료비(급여부분),미분류,[],,미분류,,
260,주조직적합성복합체Ⅱ형결핍,Major histocompatibility complex class Ⅱ deficiency,D81.7,V111,의료비(급여부분),미분류,[],,미분류,,
259,중간형 지중해빈혈,Intermedia thalassaemia,D56.1,V232,의료비(급여부분),미분류,[],,미분류,,
258,중심핵 병,Central core disease,G71.2,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",신경과,"[""신경과""]",en_product3_181.xml,분류완료,597,Central core disease
257,중증 베타지중해빈혈,Severe beta thalassaemia,D56.1,V232,의료비(급여부분),미분류,[],,미분류,,
256,중증 지중해빈혈,Major thalassaemia,D56.1,V232,의료비(급여부분),미분류,[],,미분류,,
255,중증 화농성 한선염,"Hidradenitis suppurativa, severe",L73.22,V309,의료비(급여부분),미분류,[],,미분류,,
254,중증[뒤쉔] 근디스트로피,Severe[Duchenne] muscular dystrophy,G71.0,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
253,중증근무력증,Myasthenia gravis,G70.0,V012,"의료비(급여부분), 인공호흡기 및 기침유발기",신경과,"[""신경과"", ""안과""]",en_product3_181.xml; en_product3_189.xml,분류완료,589,Myasthenia gravis
252,중증복합면역결핍장애 NOS,Severe combined immunodeficiency disorder [SCID]) NOS,D81.9,V111,의료비(급여부분),미분류,[],,미분류,,
251,중추신경계통 저수초를 동반한 소아기 운동실조,Childhood ataxia with central nervous system hypomyelination,E75.2,V900,의료비(급여부분),신경과,"[""신경과""]",manual_primary_whitelist:\bataxia\b,분류완료,,
250,중추신경계통의 원발성 혈관염,Primary angiitis of central nervous system (PACNS),없음,V900,의료비(급여부분),미분류,[],,미분류,,
249,증상성 근긴장증,Symptomatic myotonia,G71.1,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
248,지대 근디스트로피,Limb-girdle muscular dystrophy,G71.0,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
247,지방산대사장애,Disorders of fatty-acid metabolism,E71.3,V117,"의료비(급여부분), 간병비",미분류,[],,미분류,,
246,지아-깁스 증후군,Xia-Gibbs syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,412069,AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome
245,"지적 발달 장애, X 연관 증후군 14 (UPF3B 유전자 관련)","Intellectual developmental disorder, X-linked syndromic 14(UPF3B gene related)",없음,V900,의료비(급여부분),미분류,[],,미분류,,
244,지적발달장애 보통염색체 우성 23,"Intellectual developmental disorder, autosomal dominant 23",없음,V900,의료비(급여부분),미분류,[],,미분류,,
243,지중해빈혈 소질,Thalassaemia trait,D56.3,V232,의료비(급여부분),미분류,[],,미분류,,
242,지질단백질 라이페이스 결핍,Lipoprotein lipase deficiency,없음,V900,의료비(급여부분),미분류,[],,미분류,,
241,지텔만 증후군,Gitelman syndrome,없음,V900,의료비(급여부분),신장내과,"[""신장내과""]",en_product3_188.xml,분류완료,358,Gitelman syndrome
240,진행성 가족성 간내 담즙정체,Progressive familial intrahepatic cholestasis,E80.6,V900,의료비(급여부분),미분류,[],,미분류,,
239,진행성 골화섬유형성이상,Fibrodysplasia ossificans progressiva,M61.1,V224,의료비(급여부분),정형외과,"[""정형외과"", ""신경과"", ""피부과""]",en_product3_181.xml; en_product3_187.xml; en_product3_199.xml,분류완료,337,Fibrodysplasia ossificans progressiva
238,진행성 전신경화증,Progressive systemic sclerosis,M34.0,V138,의료비(급여부분),미분류,[],,미분류,,
237,진행성 패혈성 육아종증,Progressive septic granulomatosis,D71,V109,의료비(급여부분),미분류,[],,미분류,,
236,진행성 핵상안근마비 [스틸-리차드슨-올스제위스키],Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski],G23.1,V190,의료비(급여부분),미분류,[],,미분류,,
235,질식성 흉부형성이상[쥐느],Asphyxiating thoracic dysplasia[Jeune],Q77.2,V228,의료비(급여부분),미분류,[],,미분류,,
234,짧은늑골증후군,Short rib syndrome,Q77.2,V228,의료비(급여부분),미분류,[],,미분류,,
233,짧은사지체구를 동반한 면역결핍,Immunodeficiency with short-limbed stature,D82.2,V111,의료비(급여부분),미분류,[],,미분류,,
232,척수(∼의) 다발경화증,Multiple sclerosis (of) cord,G35,V022,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
231,척수공동증 및 연수공동증,Syringomyelia and syringobulbia,G95.0,V172,의료비(급여부분),미분류,[],,미분류,,
230,척수이개증,Diastematomyelia,Q06.2,V180,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,1671,Split cord malformation type I
229,척추골단형성이상,Spondyloepiphyseal dysplasia,Q77.7,V228,의료비(급여부분),미분류,[],,미분류,,
228,철불응성 철결핍성 빈혈,Iron-refractory iron deficiency anemia,없음,V900,의료비(급여부분),혈액종양내과,"[""혈액종양내과""]",en_product3_194.xml,분류완료,209981,IRIDA syndrome
227,첨두다지유합증,Acrocephalopolysyndactyly,Q87.0,V185,의료비(급여부분),미분류,[],,미분류,,
226,첨두유합지증,Acrocephalosyndactyly(Apert),Q87.0,V185,의료비(급여부분),미분류,[],,미분류,,
225,청-얀선 증후군,Chung-Jansen syndrome,없음,V900,의료비(급여부분),정형외과,"[""정형외과"", ""내분비대사내과"", ""신경과""]",en_product3_181.xml; en_product3_193.xml,분류완료,589905,PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome
224,"청력소실, 귀이상 혹은 발달지연이 동반되거나 동반되지 않는 선천성 신장 이상 및 요로 증후군(PBX1 관련)","Congenital anomalies of kidney and urinary tract syndrome with or without hearing loss, abnormal ears, or developmental delay(PBX1 related)",없음,V900,의료비(급여부분),미분류,[],,미분류,,
223,체디아크(-스타인브링크)-히가시증후군,Chediak(-Steinbrinck)-Higashi syndrome,E70.3,V117,의료비(급여부분),미분류,[],,미분류,,
222,체질성 무형성빈혈,Constitutional aplastic anaemia,D61.0,V023,의료비(급여부분),미분류,[],,미분류,,
221,초점성 및 분절성 경화증을 동반한 신증후군,Nephrotic syndrome with focal and segmental sclerosis,N04.1,V263,의료비(급여부분),미분류,[],,미분류,,
220,초점성 및 분절성 사구체병변을 동반한 신증후군,Nephrotic syndrome with focal and segmental glomerular lesions,N04.1,V263,의료비(급여부분),미분류,[],,미분류,,
219,초점성 및 분절성 유리질증을 동반한 신증후군,Nephrotic syndrome with focal and segmental hyalinosis,N04.1,V263,의료비(급여부분),미분류,[],,미분류,,
218,초점성 사구체신염을 동반한 신증후군,Nephrotic syndrome with focal glomerulonephritis,N04.1,V263,의료비(급여부분),미분류,[],,미분류,,
217,초프라-아미엘-고든 증후군,Chopra-Amiel-Gordon syndrome,없음,V900,의료비(급여부분),미분류,[],,미분류,717823,Global developmental delay-recurrent infections-facial dysmorphism syndrome
216,촙스 증후군,CHOPS syndrome,없음,V900,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""신경과"", ""심장내과/소아심장과""]",en_product3_148.xml; en_product3_181.xml; en_product3_193.xml,리뷰필요,444077,Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
215,총동맥간,Common arterial trunk,Q20.0,V144,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",en_product3_148.xml,분류완료,3384,Common arterial trunk
214,총방실관,Common atrioventricular canal,Q21.2,V269,의료비(급여부분),미분류,[],,미분류,,
213,촤지 증후군,CHARGE syndrome,Q87.8,V267,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""류마티스내과/면역내과"", ""비뇨의학과"", ""산부인과/생식의학"", ""신경과"", ""신장내과"", ""심장내과/소아심장과"", ""안과"", ""이비인후과"", ""치과/구강악안면외과""]",en_product3_148.xml; en_product3_181.xml; en_product3_185.xml; en_product3_188.xml; en_product3_189.xml; en_product3_193.xml; en_product3_195.xml; en_product3_200.xml; en_product3_201.xml; en_product3_205.xml; en_product3_209.xml,리뷰필요,138,CHARGE syndrome
212,최소변화병변을 동반한 신증후군,Nephrotic syndrome with minimal change lesion,N04.0,V263,의료비(급여부분),미분류,[],,미분류,,
211,축삭 회전타원체 및 색소침착된 아교세포를 동반한 성인-발병 백질뇌병증(ALSP),Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia (ALSP),없음,V900,의료비(급여부분),미분류,[],,미분류,,
210,취약X증후군,Fragile X syndrome,Q99.2,V245,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""신경과"", ""안과""]",en_product3_181.xml; en_product3_189.xml; en_product3_193.xml,리뷰필요,908,Fragile X syndrome
209,층판비늘증,Lamellar ichthyosis,Q80.2,V900,의료비(급여부분),피부과,"[""피부과"", ""안과""]",en_product3_187.xml; en_product3_189.xml,분류완료,313,Lamellar ichthyosis
208,치사성 단신,Thanatophoric short stature,Q77.1,V228,의료비(급여부분),미분류,[],,미분류,,
207,치사성 수포성 표피박리증,Epidermolysis bullosa letalis,Q81.1,V184,의료비(급여부분),피부과,"[""피부과"", ""안과"", ""치과/구강악안면외과""]",en_product3_187.xml; en_product3_189.xml; en_product3_197.xml,분류완료,79404,Severe generalized junctional epidermolysis bullosa
206,치상핵적핵담창구시상하핵 위축증,Dentatorubropallidoluysian atrophy (DRPLA),없음,V900,의료비(급여부분),미분류,[],,미분류,,
205,칠턴-오쿠르-청 신경발달 증후군,Chilton-Okur-Chung neurodevelopmental syndrome,없음,V900,의료비(급여부분),미분류,[],,미분류,,
204,카나반 병,Canavan’s disease,E75.2,V900,의료비(급여부분),미분류,[],,미분류,,
203,카다실,"CADASIL, Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy",F01.1,V122,의료비(급여부분),미분류,[],,미분류,,
202,카라실 증후군,CARASIL syndrome (Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy),없음,V900,의료비(급여부분),미분류,[],,미분류,,
201,카무라티-엥겔만증후군,Camurati-Engelmann syndrome,Q78.3,V266,의료비(급여부분),미분류,[],,미분류,,
200,카복실레이스피루브산염의 결핍,Deficiency of carboxylase pyruvate,E74.4,V117,의료비(급여부분),미분류,[],,미분류,,
199,카사바흐-메리트 증후군,Kasabach-meritt syndrome,없음,V900,의료비(급여부분),미분류,[],,미분류,,
198,카테콜라민 다형성 심실성 빈맥,Catecholaminergic polymorphic ventricular tachycardia,I47.2,V900,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",en_product3_146.xml,분류완료,3286,Catecholaminergic polymorphic ventricular tachycardia
197,카파경쇄결핍,Kappa light chain deficiency,D80.8,V111,의료비(급여부분),미분류,[],,미분류,,
196,카펜터 증후군,Carpenter´s syndrome,Q87.0,V185,의료비(급여부분),미분류,[],,미분류,,
195,칸투증후군,Cantú syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과"", ""정형외과""]",en_product3_181.xml; en_product3_199.xml,리뷰필요,1517,Cantú syndrome
194,캐치22(22염색체 미세결실) 증후군,CATCH22 syndrome,Q93.5,V217,의료비(급여부분),미분류,[],,미분류,,
193,컨스-세이어증후군,Kearns-Sayre syndrome,H49.8,V261,의료비(급여부분),안과,"[""신경과"", ""심장내과/소아심장과"", ""안과"", ""이비인후과""]",en_product3_146.xml; en_product3_150.xml; en_product3_181.xml; en_product3_189.xml; en_product3_193.xml; en_product3_200.xml,분류완료,480,Kearns-Sayre syndrome
192,케네디 병,Kennedy disease,G12.28,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",신경과,"[""신경과"", ""산부인과/생식의학""]",en_product3_181.xml; en_product3_201.xml,분류완료,481,Kennedy disease
191,케이비지 증후군,KBG syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과"", ""정형외과"", ""치과/구강악안면외과""]",en_product3_181.xml; en_product3_197.xml; en_product3_199.xml,리뷰필요,2332,KBG syndrome
190,코리병,Cori’s disease,E74.0,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비, 옥수수전분",미분류,[],,미분류,,
189,코스텔로 증후군,Costello syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과"", ""심장내과/소아심장과"", ""피부과"", ""혈액종양내과""]",en_product3_146.xml; en_product3_148.xml; en_product3_181.xml; en_product3_187.xml; en_product3_202.xml,리뷰필요,3071,Costello syndrome
188,코스트만병,Kostmann’s disease,D70,V108,의료비(급여부분),미분류,[],,미분류,,
187,코오간증후군,Cogan’s syndrome,H16.3,V900,의료비(급여부분),안과,"[""안과"", ""이비인후과""]",,미분류,,
186,코츠망막병증,Coats retinopathy,H35.0,V260,의료비(급여부분),안과,"[""안과""]",manual_primary_whitelist:\bretinopath(y|ies)\b,분류완료,,
185,코케인 증후군,Cockayne syndrome,Q87.1,V158,의료비(급여부분),신경과,"[""신경과"", ""안과"", ""이비인후과"", ""피부과"", ""혈액종양내과""]",en_product3_181.xml; en_product3_187.xml; en_product3_189.xml; en_product3_200.xml; en_product3_202.xml,리뷰필요,191,Cockayne syndrome
184,코핀-로우리 증후군,Coffin-Lowry syndrome,Q87.5,V900,의료비(급여부분),미분류,[],,미분류,,
183,코핀-시리스 증후군,Coffin-Siris syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과"", ""정형외과""]",en_product3_181.xml; en_product3_199.xml,리뷰필요,1465,Coffin-Siris syndrome
182,코헨 증후군,Cohen syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,"[""내분비대사내과"", ""류마티스내과/면역내과"", ""소아청소년과/의학유전학"", ""신경과"", ""안과""]",en_product3_181.xml; en_product3_189.xml; en_product3_193.xml; en_product3_195.xml,리뷰필요,193,Cohen syndrome
181,콜만증후군,Kallmann’s syndrome,E23.0,V165,의료비(급여부분),미분류,[],,미분류,,
180,쿠울리빈혈,Cooley’s anaemia,D56.1,V232,의료비(급여부분),미분류,[],,미분류,,
179,쿠프스병,Kufs’ disease,E75.4,V117,의료비(급여부분),미분류,[],,미분류,,
